example_path,merged_label,label,new_split,vis_source,inf_source,status,output_channels
283,Grassland shrubland,Grassland shrubland,train,,,ok,10
283,Grassland shrubland,Grassland shrubland,train,,,ok,10
284,Plantation,Other large-scale plantations,train,,,ok,10
284,Plantation,Other large-scale plantations,train,,,ok,10
284,Plantation,Other large-scale plantations,train,,,ok,10
284,Plantation,Other large-scale plantations,train,,,ok,10
284,Plantation,Other large-scale plantations,train,,,ok,10
284,Plantation,Other large-scale plantations,train,,,ok,10
284,Plantation,Other large-scale plantations,train,,,ok,10
285,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
285,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
285,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
285,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
285,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
285,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
285,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
286,Plantation,Oil palm plantation,train,,,ok,10
286,Plantation,Oil palm plantation,train,,,ok,10
286,Plantation,Oil palm plantation,train,,,ok,10
286,Plantation,Oil palm plantation,train,,,ok,10
286,Plantation,Oil palm plantation,train,,,ok,10
286,Plantation,Oil palm plantation,train,,,ok,10
286,Plantation,Oil palm plantation,train,,,ok,10
287,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
287,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
287,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
287,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
287,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
287,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
287,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
288,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
288,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
288,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
288,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
288,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
288,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
288,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
289,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
289,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
289,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
289,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
289,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
289,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
289,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
290,Grassland shrubland,Grassland shrubland,train,,,ok,10
290,Grassland shrubland,Grassland shrubland,train,,,ok,10
290,Grassland shrubland,Grassland shrubland,train,,,ok,10
290,Grassland shrubland,Grassland shrubland,train,,,ok,10
290,Grassland shrubland,Grassland shrubland,train,,,ok,10
290,Grassland shrubland,Grassland shrubland,train,,,ok,10
290,Grassland shrubland,Grassland shrubland,train,,,ok,10
291,Plantation,Timber plantation,train,,,ok,10
291,Plantation,Timber plantation,train,,,ok,10
291,Plantation,Timber plantation,train,,,ok,10
291,Plantation,Timber plantation,train,,,ok,10
291,Plantation,Timber plantation,train,,,ok,10
291,Plantation,Timber plantation,train,,,ok,10
291,Plantation,Timber plantation,train,,,ok,10
292,Plantation,Timber plantation,train,,,ok,10
292,Plantation,Timber plantation,train,,,ok,10
292,Plantation,Timber plantation,train,,,ok,10
292,Plantation,Timber plantation,train,,,ok,10
292,Plantation,Timber plantation,train,,,ok,10
292,Plantation,Timber plantation,train,,,ok,10
292,Plantation,Timber plantation,train,,,ok,10
293,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
293,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
293,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
293,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
293,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
293,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
293,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
294,Plantation,Timber plantation,train,,,ok,10
294,Plantation,Timber plantation,train,,,ok,10
294,Plantation,Timber plantation,train,,,ok,10
294,Plantation,Timber plantation,train,,,ok,10
294,Plantation,Timber plantation,train,,,ok,10
294,Plantation,Timber plantation,train,,,ok,10
294,Plantation,Timber plantation,train,,,ok,10
295,Plantation,Other large-scale plantations,train,,,ok,10
295,Plantation,Other large-scale plantations,train,,,ok,10
295,Plantation,Other large-scale plantations,train,,,ok,10
295,Plantation,Other large-scale plantations,train,,,ok,10
295,Plantation,Other large-scale plantations,train,,,ok,10
295,Plantation,Other large-scale plantations,train,,,ok,10
295,Plantation,Other large-scale plantations,train,,,ok,10
296,Other,Mining,train,,,ok,10
296,Other,Mining,train,,,ok,10
296,Other,Mining,train,,,ok,10
296,Other,Mining,train,,,ok,10
296,Other,Mining,train,,,ok,10
296,Other,Mining,train,,,ok,10
296,Other,Mining,train,,,ok,10
297,Plantation,Timber plantation,train,,,ok,10
297,Plantation,Timber plantation,train,,,ok,10
297,Plantation,Timber plantation,train,,,ok,10
297,Plantation,Timber plantation,train,,,ok,10
297,Plantation,Timber plantation,train,,,ok,10
297,Plantation,Timber plantation,train,,,ok,10
297,Plantation,Timber plantation,train,,,ok,10
298,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
298,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
298,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
298,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
298,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
298,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
298,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
299,Other,Other,train,,,ok,10
299,Other,Other,train,,,ok,10
299,Other,Other,train,,,ok,10
299,Other,Other,train,,,ok,10
299,Other,Other,train,,,ok,10
299,Other,Other,train,,,ok,10
299,Other,Other,train,,,ok,10
300,Grassland shrubland,Grassland shrubland,train,,,ok,10
300,Grassland shrubland,Grassland shrubland,train,,,ok,10
300,Grassland shrubland,Grassland shrubland,train,,,ok,10
300,Grassland shrubland,Grassland shrubland,train,,,ok,10
300,Grassland shrubland,Grassland shrubland,train,,,ok,10
300,Grassland shrubland,Grassland shrubland,train,,,ok,10
300,Grassland shrubland,Grassland shrubland,train,,,ok,10
301,Grassland shrubland,Grassland shrubland,train,,,ok,10
301,Grassland shrubland,Grassland shrubland,train,,,ok,10
301,Grassland shrubland,Grassland shrubland,train,,,ok,10
301,Grassland shrubland,Grassland shrubland,train,,,ok,10
301,Grassland shrubland,Grassland shrubland,train,,,ok,10
301,Grassland shrubland,Grassland shrubland,train,,,ok,10
301,Grassland shrubland,Grassland shrubland,train,,,ok,10
302,Other,Mining,train,,,ok,10
302,Other,Mining,train,,,ok,10
302,Other,Mining,train,,,ok,10
302,Other,Mining,train,,,ok,10
302,Other,Mining,train,,,ok,10
302,Other,Mining,train,,,ok,10
302,Other,Mining,train,,,ok,10
303,Plantation,Timber plantation,train,,,ok,10
303,Plantation,Timber plantation,train,,,ok,10
303,Plantation,Timber plantation,train,,,ok,10
303,Plantation,Timber plantation,train,,,ok,10
303,Plantation,Timber plantation,train,,,ok,10
303,Plantation,Timber plantation,train,,,ok,10
303,Plantation,Timber plantation,train,,,ok,10
304,Plantation,Oil palm plantation,train,,,ok,10
304,Plantation,Oil palm plantation,train,,,ok,10
304,Plantation,Oil palm plantation,train,,,ok,10
304,Plantation,Oil palm plantation,train,,,ok,10
304,Plantation,Oil palm plantation,train,,,ok,10
304,Plantation,Oil palm plantation,train,,,ok,10
304,Plantation,Oil palm plantation,train,,,ok,10
305,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
305,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
305,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
305,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
305,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
305,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
305,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
306,Plantation,Oil palm plantation,train,,,ok,10
306,Plantation,Oil palm plantation,train,,,ok,10
306,Plantation,Oil palm plantation,train,,,ok,10
306,Plantation,Oil palm plantation,train,,,ok,10
306,Plantation,Oil palm plantation,train,,,ok,10
306,Plantation,Oil palm plantation,train,,,ok,10
306,Plantation,Oil palm plantation,train,,,ok,10
307,Plantation,Timber plantation,train,,,ok,10
307,Plantation,Timber plantation,train,,,ok,10
307,Plantation,Timber plantation,train,,,ok,10
307,Plantation,Timber plantation,train,,,ok,10
307,Plantation,Timber plantation,train,,,ok,10
307,Plantation,Timber plantation,train,,,ok,10
307,Plantation,Timber plantation,train,,,ok,10
308,Plantation,Other large-scale plantations,train,,,ok,10
308,Plantation,Other large-scale plantations,train,,,ok,10
308,Plantation,Other large-scale plantations,train,,,ok,10
308,Plantation,Other large-scale plantations,train,,,ok,10
308,Plantation,Other large-scale plantations,train,,,ok,10
308,Plantation,Other large-scale plantations,train,,,ok,10
308,Plantation,Other large-scale plantations,train,,,ok,10
309,Grassland shrubland,Grassland shrubland,train,,,ok,10
309,Grassland shrubland,Grassland shrubland,train,,,ok,10
309,Grassland shrubland,Grassland shrubland,train,,,ok,10
309,Grassland shrubland,Grassland shrubland,train,,,ok,10
309,Grassland shrubland,Grassland shrubland,train,,,ok,10
309,Grassland shrubland,Grassland shrubland,train,,,ok,10
309,Grassland shrubland,Grassland shrubland,train,,,ok,10
310,Other,Secondary forest,train,,,ok,10
310,Other,Secondary forest,train,,,ok,10
310,Other,Secondary forest,train,,,ok,10
310,Other,Secondary forest,train,,,ok,10
310,Other,Secondary forest,train,,,ok,10
310,Other,Secondary forest,train,,,ok,10
310,Other,Secondary forest,train,,,ok,10
311,Other,Logging,train,,,ok,10
311,Other,Logging,train,,,ok,10
311,Other,Logging,train,,,ok,10
311,Other,Logging,train,,,ok,10
311,Other,Logging,train,,,ok,10
311,Other,Logging,train,,,ok,10
311,Other,Logging,train,,,ok,10
312,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
312,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
312,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
312,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
312,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
312,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
312,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
313,Grassland shrubland,Grassland shrubland,train,,,ok,10
313,Grassland shrubland,Grassland shrubland,train,,,ok,10
313,Grassland shrubland,Grassland shrubland,train,,,ok,10
313,Grassland shrubland,Grassland shrubland,train,,,ok,10
313,Grassland shrubland,Grassland shrubland,train,,,ok,10
313,Grassland shrubland,Grassland shrubland,train,,,ok,10
313,Grassland shrubland,Grassland shrubland,train,,,ok,10
314,Plantation,Oil palm plantation,train,,,ok,10
314,Plantation,Oil palm plantation,train,,,ok,10
314,Plantation,Oil palm plantation,train,,,ok,10
314,Plantation,Oil palm plantation,train,,,ok,10
314,Plantation,Oil palm plantation,train,,,ok,10
314,Plantation,Oil palm plantation,train,,,ok,10
314,Plantation,Oil palm plantation,train,,,ok,10
315,Grassland shrubland,Grassland shrubland,train,,,ok,10
315,Grassland shrubland,Grassland shrubland,train,,,ok,10
315,Grassland shrubland,Grassland shrubland,train,,,ok,10
315,Grassland shrubland,Grassland shrubland,train,,,ok,10
315,Grassland shrubland,Grassland shrubland,train,,,ok,10
315,Grassland shrubland,Grassland shrubland,train,,,ok,10
315,Grassland shrubland,Grassland shrubland,train,,,ok,10
316,Plantation,Oil palm plantation,train,,,ok,10
316,Plantation,Oil palm plantation,train,,,ok,10
316,Plantation,Oil palm plantation,train,,,ok,10
316,Plantation,Oil palm plantation,train,,,ok,10
316,Plantation,Oil palm plantation,train,,,ok,10
316,Plantation,Oil palm plantation,train,,,ok,10
316,Plantation,Oil palm plantation,train,,,ok,10
317,Plantation,Oil palm plantation,train,,,ok,10
317,Plantation,Oil palm plantation,train,,,ok,10
317,Plantation,Oil palm plantation,train,,,ok,10
317,Plantation,Oil palm plantation,train,,,ok,10
317,Plantation,Oil palm plantation,train,,,ok,10
317,Plantation,Oil palm plantation,train,,,ok,10
317,Plantation,Oil palm plantation,train,,,ok,10
318,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
318,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
318,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
318,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
318,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
318,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
318,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
319,Grassland shrubland,Grassland shrubland,train,,,ok,10
319,Grassland shrubland,Grassland shrubland,train,,,ok,10
319,Grassland shrubland,Grassland shrubland,train,,,ok,10
319,Grassland shrubland,Grassland shrubland,train,,,ok,10
319,Grassland shrubland,Grassland shrubland,train,,,ok,10
319,Grassland shrubland,Grassland shrubland,train,,,ok,10
319,Grassland shrubland,Grassland shrubland,train,,,ok,10
320,Plantation,Oil palm plantation,train,,,ok,10
320,Plantation,Oil palm plantation,train,,,ok,10
320,Plantation,Oil palm plantation,train,,,ok,10
320,Plantation,Oil palm plantation,train,,,ok,10
320,Plantation,Oil palm plantation,train,,,ok,10
320,Plantation,Oil palm plantation,train,,,ok,10
320,Plantation,Oil palm plantation,train,,,ok,10
321,Plantation,Oil palm plantation,train,,,ok,10
321,Plantation,Oil palm plantation,train,,,ok,10
321,Plantation,Oil palm plantation,train,,,ok,10
321,Plantation,Oil palm plantation,train,,,ok,10
321,Plantation,Oil palm plantation,train,,,ok,10
321,Plantation,Oil palm plantation,train,,,ok,10
321,Plantation,Oil palm plantation,train,,,ok,10
322,Plantation,Other large-scale plantations,train,,,ok,10
322,Plantation,Other large-scale plantations,train,,,ok,10
322,Plantation,Other large-scale plantations,train,,,ok,10
322,Plantation,Other large-scale plantations,train,,,ok,10
322,Plantation,Other large-scale plantations,train,,,ok,10
322,Plantation,Other large-scale plantations,train,,,ok,10
322,Plantation,Other large-scale plantations,train,,,ok,10
323,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
323,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
323,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
323,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
323,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
323,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
323,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
324,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
324,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
324,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
324,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
324,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
324,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
324,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
325,Plantation,Timber plantation,train,,,ok,10
325,Plantation,Timber plantation,train,,,ok,10
325,Plantation,Timber plantation,train,,,ok,10
325,Plantation,Timber plantation,train,,,ok,10
325,Plantation,Timber plantation,train,,,ok,10
325,Plantation,Timber plantation,train,,,ok,10
325,Plantation,Timber plantation,train,,,ok,10
326,Plantation,Timber plantation,train,,,ok,10
326,Plantation,Timber plantation,train,,,ok,10
326,Plantation,Timber plantation,train,,,ok,10
326,Plantation,Timber plantation,train,,,ok,10
326,Plantation,Timber plantation,train,,,ok,10
326,Plantation,Timber plantation,train,,,ok,10
326,Plantation,Timber plantation,train,,,ok,10
327,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
327,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
327,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
327,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
327,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
327,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
327,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
328,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
328,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
328,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
328,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
328,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
328,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
328,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
329,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
329,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
329,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
329,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
329,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
329,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
329,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
330,Plantation,Other large-scale plantations,train,,,ok,10
330,Plantation,Other large-scale plantations,train,,,ok,10
330,Plantation,Other large-scale plantations,train,,,ok,10
330,Plantation,Other large-scale plantations,train,,,ok,10
330,Plantation,Other large-scale plantations,train,,,ok,10
330,Plantation,Other large-scale plantations,train,,,ok,10
330,Plantation,Other large-scale plantations,train,,,ok,10
331,Other,Other,train,,,ok,10
331,Other,Other,train,,,ok,10
331,Other,Other,train,,,ok,10
331,Other,Other,train,,,ok,10
331,Other,Other,train,,,ok,10
331,Other,Other,train,,,ok,10
331,Other,Other,train,,,ok,10
332,Plantation,Other large-scale plantations,train,,,ok,10
332,Plantation,Other large-scale plantations,train,,,ok,10
332,Plantation,Other large-scale plantations,train,,,ok,10
332,Plantation,Other large-scale plantations,train,,,ok,10
332,Plantation,Other large-scale plantations,train,,,ok,10
332,Plantation,Other large-scale plantations,train,,,ok,10
332,Plantation,Other large-scale plantations,train,,,ok,10
333,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
333,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
333,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
333,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
333,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
333,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
333,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
334,Plantation,Other large-scale plantations,train,,,ok,10
334,Plantation,Other large-scale plantations,train,,,ok,10
334,Plantation,Other large-scale plantations,train,,,ok,10
334,Plantation,Other large-scale plantations,train,,,ok,10
334,Plantation,Other large-scale plantations,train,,,ok,10
334,Plantation,Other large-scale plantations,train,,,ok,10
334,Plantation,Other large-scale plantations,train,,,ok,10
335,Other,Secondary forest,train,,,ok,10
335,Other,Secondary forest,train,,,ok,10
335,Other,Secondary forest,train,,,ok,10
335,Other,Secondary forest,train,,,ok,10
335,Other,Secondary forest,train,,,ok,10
335,Other,Secondary forest,train,,,ok,10
335,Other,Secondary forest,train,,,ok,10
336,Grassland shrubland,Grassland shrubland,train,,,ok,10
336,Grassland shrubland,Grassland shrubland,train,,,ok,10
336,Grassland shrubland,Grassland shrubland,train,,,ok,10
336,Grassland shrubland,Grassland shrubland,train,,,ok,10
336,Grassland shrubland,Grassland shrubland,train,,,ok,10
336,Grassland shrubland,Grassland shrubland,train,,,ok,10
336,Grassland shrubland,Grassland shrubland,train,,,ok,10
337,Plantation,Oil palm plantation,train,,,ok,10
337,Plantation,Oil palm plantation,train,,,ok,10
337,Plantation,Oil palm plantation,train,,,ok,10
337,Plantation,Oil palm plantation,train,,,ok,10
337,Plantation,Oil palm plantation,train,,,ok,10
337,Plantation,Oil palm plantation,train,,,ok,10
337,Plantation,Oil palm plantation,train,,,ok,10
338,Grassland shrubland,Grassland shrubland,train,,,ok,10
338,Grassland shrubland,Grassland shrubland,train,,,ok,10
338,Grassland shrubland,Grassland shrubland,train,,,ok,10
338,Grassland shrubland,Grassland shrubland,train,,,ok,10
338,Grassland shrubland,Grassland shrubland,train,,,ok,10
338,Grassland shrubland,Grassland shrubland,train,,,ok,10
338,Grassland shrubland,Grassland shrubland,train,,,ok,10
339,Plantation,Oil palm plantation,train,,,ok,10
339,Plantation,Oil palm plantation,train,,,ok,10
339,Plantation,Oil palm plantation,train,,,ok,10
339,Plantation,Oil palm plantation,train,,,ok,10
339,Plantation,Oil palm plantation,train,,,ok,10
339,Plantation,Oil palm plantation,train,,,ok,10
339,Plantation,Oil palm plantation,train,,,ok,10
340,Plantation,Oil palm plantation,train,,,ok,10
340,Plantation,Oil palm plantation,train,,,ok,10
340,Plantation,Oil palm plantation,train,,,ok,10
340,Plantation,Oil palm plantation,train,,,ok,10
340,Plantation,Oil palm plantation,train,,,ok,10
340,Plantation,Oil palm plantation,train,,,ok,10
340,Plantation,Oil palm plantation,train,,,ok,10
341,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
341,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
341,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
341,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
341,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
341,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
341,Smallholder agriculture,Small-scale oil palm plantation,train,,,ok,10
342,Other,Secondary forest,train,,,ok,10
342,Other,Secondary forest,train,,,ok,10
342,Other,Secondary forest,train,,,ok,10
342,Other,Secondary forest,train,,,ok,10
342,Other,Secondary forest,train,,,ok,10
342,Other,Secondary forest,train,,,ok,10
342,Other,Secondary forest,train,,,ok,10
343,Grassland shrubland,Grassland shrubland,train,,,ok,10
343,Grassland shrubland,Grassland shrubland,train,,,ok,10
343,Grassland shrubland,Grassland shrubland,train,,,ok,10
343,Grassland shrubland,Grassland shrubland,train,,,ok,10
343,Grassland shrubland,Grassland shrubland,train,,,ok,10
343,Grassland shrubland,Grassland shrubland,train,,,ok,10
343,Grassland shrubland,Grassland shrubland,train,,,ok,10
344,Other,Mining,train,,,ok,10
344,Other,Mining,train,,,ok,10
344,Other,Mining,train,,,ok,10
344,Other,Mining,train,,,ok,10
344,Other,Mining,train,,,ok,10
344,Other,Mining,train,,,ok,10
344,Other,Mining,train,,,ok,10
345,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
345,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
345,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
345,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
345,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
345,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
345,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
346,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
346,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
346,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
346,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
346,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
346,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
346,Smallholder agriculture,Small-scale mixed plantation,train,,,ok,10
347,Other,Other,train,,,ok,10
347,Other,Other,train,,,ok,10
347,Other,Other,train,,,ok,10
347,Other,Other,train,,,ok,10
347,Other,Other,train,,,ok,10
347,Other,Other,train,,,ok,10
347,Other,Other,train,,,ok,10
348,Plantation,Timber plantation,train,,,ok,10
348,Plantation,Timber plantation,train,,,ok,10
348,Plantation,Timber plantation,train,,,ok,10
348,Plantation,Timber plantation,train,,,ok,10
348,Plantation,Timber plantation,train,,,ok,10
348,Plantation,Timber plantation,train,,,ok,10
348,Plantation,Timber plantation,train,,,ok,10
349,Plantation,Oil palm plantation,train,,,ok,10
349,Plantation,Oil palm plantation,train,,,ok,10
349,Plantation,Oil palm plantation,train,,,ok,10
349,Plantation,Oil palm plantation,train,,,ok,10
349,Plantation,Oil palm plantation,train,,,ok,10
349,Plantation,Oil palm plantation,train,,,ok,10
349,Plantation,Oil palm plantation,train,,,ok,10
350,Grassland shrubland,Grassland shrubland,train,,,ok,10
350,Grassland shrubland,Grassland shrubland,train,,,ok,10
350,Grassland shrubland,Grassland shrubland,train,,,ok,10
350,Grassland shrubland,Grassland shrubland,train,,,ok,10
350,Grassland shrubland,Grassland shrubland,train,,,ok,10
350,Grassland shrubland,Grassland shrubland,train,,,ok,10
350,Grassland shrubland,Grassland shrubland,train,,,ok,10
351,Plantation,Oil palm plantation,train,,,ok,10
351,Plantation,Oil palm plantation,train,,,ok,10
351,Plantation,Oil palm plantation,train,,,ok,10
351,Plantation,Oil palm plantation,train,,,ok,10
351,Plantation,Oil palm plantation,train,,,ok,10
351,Plantation,Oil palm plantation,train,,,ok,10
351,Plantation,Oil palm plantation,train,,,ok,10
352,Plantation,Oil palm plantation,train,,,ok,10
352,Plantation,Oil palm plantation,train,,,ok,10
352,Plantation,Oil palm plantation,train,,,ok,10
352,Plantation,Oil palm plantation,train,,,ok,10
352,Plantation,Oil palm plantation,train,,,ok,10
352,Plantation,Oil palm plantation,train,,,ok,10
352,Plantation,Oil palm plantation,train,,,ok,10
353,Plantation,Timber plantation,train,,,ok,10
353,Plantation,Timber plantation,train,,,ok,10
353,Plantation,Timber plantation,train,,,ok,10
353,Plantation,Timber plantation,train,,,ok,10
353,Plantation,Timber plantation,train,,,ok,10
353,Plantation,Timber plantation,train,,,ok,10
353,Plantation,Timber plantation,train,,,ok,10
354,Plantation,Oil palm plantation,train,,,ok,10
354,Plantation,Oil palm plantation,train,,,ok,10
354,Plantation,Oil palm plantation,train,,,ok,10
354,Plantation,Oil palm plantation,train,,,ok,10
354,Plantation,Oil palm plantation,train,,,ok,10
354,Plantation,Oil palm plantation,train,,,ok,10
354,Plantation,Oil palm plantation,train,,,ok,10
355,Plantation,Timber plantation,train,,,ok,10
355,Plantation,Timber plantation,train,,,ok,10
355,Plantation,Timber plantation,train,,,ok,10
355,Plantation,Timber plantation,train,,,ok,10
355,Plantation,Timber plantation,train,,,ok,10
355,Plantation,Timber plantation,train,,,ok,10
355,Plantation,Timber plantation,train,,,ok,10
356,Plantation,Other large-scale plantations,train,,,ok,10
356,Plantation,Other large-scale plantations,train,,,ok,10
356,Plantation,Other large-scale plantations,train,,,ok,10
356,Plantation,Other large-scale plantations,train,,,ok,10
356,Plantation,Other large-scale plantations,train,,,ok,10
356,Plantation,Other large-scale plantations,train,,,ok,10
356,Plantation,Other large-scale plantations,train,,,ok,10
357,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
357,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
357,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
357,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
357,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
357,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
357,Smallholder agriculture,Small-scale agriculture,train,,,ok,10
358,Plantation,Timber plantation,train,,,ok,10
358,Plantation,Timber plantation,train,,,ok,10
358,Plantation,Timber plantation,train,,,ok,10
358,Plantation,Timber plantation,train,,,ok,10
358,Plantation,Timber plantation,train,,,ok,10
358,Plantation,Timber plantation,train,,,ok,10
358,Plantation,Timber plantation,train,,,ok,10
359,Plantation,Timber plantation,train,,,ok,10
